name,N,board_1,board_2,solution,score,tier,is_solved
puzzle_1060,9,AAAABCCCCDAABBCCCCDADBBBCCCDDDDBBBBCDDDEFFFFFGEEEHIIFFGEEEHIIIFGGGHHHIIFGGGHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.x...........x.x..x.x....x......x....x.x....x......x....x.x..x.x...........x.x.,631,Hard,True,True
puzzle_6182,9,AABBBBBBCAADDBEECCAADBBEECCADDDBBECCAADDDDFCCGFFFFFFCCGFHHHHIICGGGHHHHICGGGHHHIIC,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x..x.x....x.....x.....x....x.x...x......x...x.x....x.....x....x.,632,Hard,True,True
puzzle_3915,9,AAABBCDDDAABBBCCDEABBCCCCDEABBCCCCEEAFFFCEEEEFFFFGGEEEFFHGGGIIEHHHGGGIIEHHHGGIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x......x...x.x...x......x...x.x..........x.x.x.x..........x.x.x.x..........x.x..,632,Hard,True,True
puzzle_4084,9,AAAAAABBCAAAAADBBCEEAADDBCCEEEDDDBCCEFEGDDBCCEFGGGGBBCFFFHHIIBBFFHHHIIIIFFHHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x......x...x.x..........x.x..x.x....x.....x.....x....x.x...x...,641,Hard,True,True
puzzle_2290,9,AAABBBCCCDABBBCCCCDADBBCCCCDDDDBEEFCDDDGGEFFFHDDGGEFIIHDGGEEIIIHHGGEEEIIHHHGGGEII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.x.x.x..........x.x.x.x..........x.x..x.......x...x.x....x.....x.,642,Hard,True,True
puzzle_2398,9,ABBBBBCCCABABACCCCAAAAACCCDEEEEADDCDEEEFGDDDDFEFFGGGHDFFFIGGHHDIIFIGGHHDIIIIIGHHD,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.xx...x......x...x..x.......x...x.x....x.....x....x.x....x.....x.,642,Hard,True,True
puzzle_4294,9,AAABBCCDDAAABBCCDDEABBBCDDDEAECCCFDDEEECFFFDDGEEHFFFDIGEEHHFIIIGGHHHHIIIGGGGHIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.x.x.x..........x.x.x.x..........x.x..x.......x...x.x....x.....x.,642,Hard,True,True
puzzle_8410,9,AAABBBCCCAAAABCCDCAAABBDDDDEAEBBFDDDEEEEFFFGGHEEIFFFGGHHHIIFFGGHHHHIIFFGHHHHIIGGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x.....x....x.x..x.x...........x.x..x.x...........x.x.x..x....,645,Hard,False,True
puzzle_1635,9,AAAAAABBBAAAACDDBBCCCCCDDBBECECCCDDBEEEFCGGHHEIIFFGGHHEIFFFFGGHEIFFFGGGHEIFFFGGGH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x.....x....x.x..x.x...........x.x..x.x...........x.x.x..x....,646,Hard,True,True
puzzle_5827,9,AABBCCCCCAABBCCCDDABBBBCDDEBBBBDDDEEFBBFDGEEEFFFFGGEEEHFHGGGEIEHFHHGGIIIHHHHGGIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x......x...x.x...x......x...x.x..........x.x.x.x..........x.x.x.x..........x.x..,647,Hard,True,True
puzzle_2879,9,AAABBBBCDEAABBBCCDEEABBACDDEEAABACDDEAAAAAAADFGGGGGAHDFIIIIIIHDFFFIIIIHHFFFIIHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x....x.....x......x...x.x....x.....x....x.x...x......x...x.x....x.....x....x.,647,Hard,True,True
puzzle_8267,9,AAABBBBBCDAAABBBBCDAAEEECCCDDEEFCCCCDDEFFFFFFDDFFGGGHFDDDGGIHHFDIGGGIIHFIIIIIIHHF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,x...x......x...x......x...x..x...x..x.......x...x.x....x.....x....x.x....x.....x.,648,Hard,True,True
puzzle_5790,9,ABCCCCDDDABBCCCDDDABBBCCCEDAABCCFEEEAAAFFFFEEGAGGGFFFFGGGGGFHHFGIHHHHHIIIIIIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x..x.x....x.....x.....x....x.x...x......x...x.x....x.....x....x.,648,Hard,True,True
puzzle_2263,9,AAAAABBBBCCAACCCBBCCCCCCBBBCDDEEEFFBGDDEEEFFFGDEEEEFFFGDDHHHFFFGDDHHHFFIGGHHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x....x.....xx...x......x....x.x....x......x...x..x...x......x....x.x....x..,649,Hard,True,True
puzzle_9733,9,AAAAABBBCDEAABBBCCDEEEEBBCCDEDDEBFCCDDDDEFFFCDDGHFFCCCDGGHHFCCCGGGGHHIIIGGGHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,x......x....x.x....x......x....x.x..x.x...........x.x..x.x...........x.x..x.x....,649,Hard,True,True
puzzle_2936,9,AAAABBBCCAAAABBBBCDEEEBBBBCDDEFFFFBCDDEEEFFCCDDDGGFFFHIIIGGGHHHIIIGGGGHHIIIIGGHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....x.x....x......x...xx.x..........x.x..,649,Hard,True,True
puzzle_37,9,AAABBBBCCADBBBBBCCADDBBBBCCADDDEEECCAAFFEGEEEAFFFFGGGEHHHFFFGGGHHFFFFGIIHHHIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x.....x....x.x...x.......x..x...x..x...x..........x.x..x.x....,649,Hard,True,True
puzzle_1869,9,AAAABBCCCAADBBBCCCADDDBBECEADDDBBEEEDDDDDFEEEDFFFFFFEEGGGGGHHHEGGIGGIIHEGGIIIIHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x..x.x....x.....x.....x....x.x...x......x...x.x....x.....x....x.,650,Hard,True,True
puzzle_4642,9,AABBCCDDDAABBCCDDDAEEBCCCCDAAEBBCFCDGEEEFFFCDGEEFFFFCDGEHHHFFCCGGGHHIIIIGGGGHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x.......x....x.x..x.x...........x.x..x.x...........x.x..x.x....,657,Hard,True,True
puzzle_7271,9,AAAABBCCCAADDDBBCCEDDDDBBBCEDDDDBBBBEDFGGHHBHEDFGGHHHHEFFGGGIIIEFFGGIIIIEEFFGGIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x.....x....x.x..x.x...........x.x..x.x...........x.x.x..x....,658,Hard,True,True
puzzle_1584,9,AABCCDDDDAABCCCCDDBABCECFFDBBBEEEFFDBBBEEEFFFBGGEEEFFFHGGGGEFIIHHHGGGIIIHHHHIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x......x....x.x..x.x..........x.x....x.....xx....x......x...x.,659,Hard,True,True
puzzle_5188,9,AAABBCCCCAABBCCCDDABBBCCCDDAABEEEFFDAAGEFEFFDAGGGFFFFFAGGGFFHFHAGGIIIHHHIIIIIHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x.....x....x.x...x.......x..x...x......x...x..x...x..x...x....,660,Hard,True,True
puzzle_6140,9,AAAAABBBBAAACCCCBBDDCCCCBBBDDCCCEEEEDDCFGGGEHIFFFFGHEHIFFFFGHHHIIFIGGHHHIIIIGHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x....x.....xx...x......x....x.x....x......x...x..x...x......x....x.x....x..,660,Hard,True,True
puzzle_3455,9,ABBBCDDDDABBBCCDDDAABBCCDEEAABBBBDEEAABBBDDEEFFGGGGEEEFFHGGGEIEFHHHGGIIIFFHHHHHHI,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x...........x.x..x.x...........x.x.x.x..........x.x.x.x..........x...x,661,Hard,True,True
puzzle_7459,9,AAABBBBCCAAABBBBCCADDEBBCCCADFEEEEGGDDFFEEEGGDDFFEEGGGDDFEEEHHHDIFFFFHHHIIIIIHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.....x.x.x.x..........x.x...x......x...x.x...x......x...x.x..........x.x.x.x.....,663,Hard,True,True
puzzle_1495,9,AAAABBCCCAAAABBCCDAAABBBCCDAAEEBFFFDEEEEFFFDDEEGGFFFFDEHGGGIIIDHHHGGIDDDHHHGIIDDD,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x...x..x...x..x...x......x...x..x.......x...x.x....x.....x....x.x....x.....x.,663,Hard,True,True
puzzle_5446,9,ABBBBBCCCADBBDBBCCADDDDDDCCAAEDFDDGGEEEFFDGGGEEEEFFGGHEEFFFFGHHEEEFFFHHHEIIIIHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....x.x....x......x...xx.....x....x.x....,665,Hard,True,True
puzzle_8709,9,AAAABBBBCAAADBBCCCAAADBBBCCAEEDDBCCCAEDDFFGCCEEEDFFGGGHHIIIFFFGHHHHIFGFGHHHIIIGGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x...x..x.......x...x.x....x.....x....x.x....x......x....x.x..x.x..........x..x.,667,Hard,True,True
puzzle_8673,9,AAAAABBBBCAAAABDBBCCCCBBDDECCCCDDDFEFCFFFFFFEFFFGGGEEEHFFGGEEEEHHGGIIIEEHHGGIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....xx.....x....x.x..........x.x..x.x....x......x....x.x....x.....x.,668,Hard,True,True
puzzle_4173,9,AAABBBBBCAAABBDBCCEEABDDDCCEEEBEDDCCFEEEEDGGGFFFFGGGGGFFHGGGIIGFFHHHHIIIFHHHHIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x...x..x.......x...x.x....x.....x....x.x....x......x....x.x..x.x..........x..x.,669,Hard,True,True
puzzle_4447,9,AABBBCDDDABBEECDDDABBEECDDDAAAEECCFDAGEEGCCFFAGGGGGCCFHGGGGGGIFHHHGGIIIFHHHHHHHIF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x.x.x..........x.x.x.x..........x.x....x.....xx....x......x...x.,669,Hard,True,True
puzzle_4040,9,AAABCCCDDABBBBBCDDAABABBCDDAAAAEECCDFFFFEGCDDHFHEEGCCCHFHEGGCIIHHHGGGIIIHHHHGGGII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x......x....x.x..x.x...........x.x.x..x...........x.x..x.x....,670,Hard,True,True
puzzle_2148,9,AABBBBCCCAAADBCCCCAADDBBCCCEEDDBBFFFEDDDGBBFFEEDGGGFFFEHHGGGIFIEEHHHIIIIEHHHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x.x.x..........x.x.x.x...........x.x.x..x...........x.x..x.x....,671,Hard,True,True
puzzle_2335,9,AAAABBCCCDAAABBBBCDDDEBBCCCDDDEBBBCCDDEEBFBFFDDEGGFFFFDHGGGGGFIHHGGGGIIIHHHGGGIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x.....x....x.x...x.......x..x...x......x...xx.....x....x.x....,673,Hard,True,True
puzzle_9606,9,AAABBBBCCAAABBBBBCADBBBECCCDDBBEECCCDDFFEEECCGDFGEEEHHGDFGGEIHHGFFGGIIHHGGGGIIIHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x...x..x.......x...x.x....x.....x....x.x....x......x....x.x..x.x..........x..x.,679,Hard,True,True
puzzle_1722,9,AAABBBCCCAABBBBCCCADBBECCFFDDDEEECCFDDDEEEGFFDDDEGGGGFHHHEGGFFFHIHHIGIFIHIIIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....xx.....x....x.x..........x.x.x.x..........x.x.x.x..........x..x.,682,Hard,True,True
puzzle_937,9,AAAABBBBCAADDBDBBCADDDDDBCCEDDFDDDCCEFFFDDCCCEFFFFGGGHEEEIFGGHHEIIIIGIHHIIIIIIIHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.xx..x..........x.x.x.x..........x.x...x......x...x.x....x.....x.,686,Hard,True,True
puzzle_8506,9,AAAAABCCCDDAAABBCCDDDAABBCCDDDABBBCCDEEEEFFFFDEEEEFFGGDHEIIIFGGHHEIIIGGGHHHHIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....x.x....x......x...xx.....x....x.x....,687,Hard,True,True
puzzle_1598,9,AAAABBBCCAADDEBCCCAADDEBCCCAADDEBFFGDDDEEBFGGDDHIEGFFGHHHIIGGFGHHHIIGGGGHHHIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x..x.x....x......x....x.x....x.....x....x.x...x.......x..x...x..,691,Hard,True,True
puzzle_210,9,AABCCDDDDAABBCCDDDAABBCCCDDAABBBEEFDGABBEEEFFGAGGEEEEFGGGHEEEEFGHHHEIEFFGHHHEIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x...........x.x..x.x...........x.x..x.x....x.......x...x.x....x.....x.,694,Hard,True,True
puzzle_3483,9,ABCCCCCCCABBBBBBBCAAADBEEBCAADDDEEEEADDFFEFEFAAAAFFFFFGAGHHHHIIGGGHHIIIIGGGGHHHII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x.x.x..........x.x.x.x...........x.x.x..x...........x.x..x.x....,694,Hard,True,True
puzzle_7134,9,AABBBBCCCABBBBDDCCABDDDDDEEABDDDDFEEAGGFDFFEEGGGFFFEEEGHGGFHIIIGHGHHHIIIHHHHHIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x....x.....x....x.x...x......x...x.x....x.....x....x.x...x..........x.x..x.x....,695,Hard,True,True
puzzle_9352,9,AAABBBBCDAAABBBCCDABBBBCCDDEBBBCCCDDEEFFFFFGDEEFFFGGGGEEHHGGGGIHHHHGGGGIHHHHHGIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.xx..x..........x.x.x.x..........x.x...x......x...x.x....x.....x.,709,Hard,True,True
puzzle_1437,9,AAAABCCCCADAABECCCDDBBBEECCDDDBBBEECDDFBBBBEGDDFBBBHGGIFFFFHHGGIIIIHHGGGIIIHHGGGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x....x.....x....x.x...x......x...x.x....x.....x.....x....x.x..x.x..........x..x.,710,Hard,True,True
puzzle_5461,9,ABBBBCCCDAABBCCCDDAABEEECDFAAGEEEEDFGGGEEEDDFGGGEEDDDFGGGGGFFFFGGHHHIIIIHHHHHIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x....x.x...x......x...x......x...x.x....x.....x....x.x...x...,711,Hard,True,True
puzzle_6311,9,AABBBBBBCABBBBBBCCAABDDDCCCAEDDDFFFFEEDDDDFFFEEGGGDFFFEEHHGGGGGEHHHHIIGIEEHHHIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....x.x....x......x...x..x...x..x...x......x....x.x....x......x...x.,713,Hard,True,True
puzzle_1562,9,AAABBBBCCAAADDDBCCEAADDDBCCEEEEDBBCCEFFDDGGHHFFDDDIGHHFFFDIIGHHFFFIIGGGHFFFIGGGHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x..x.x.x..........x.x....x.....xx....x......x...x..x...x......x....x.x....x..,715,Hard,True,True
puzzle_3042,9,AAAABBBBBAAAABCCCCAAADCCCCCEEDDDCCFFEDDDDFFFFEDDGGGFFHEEDIIGFFHEEIIIGGGHIIIIGGHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x...........x.x..x.x...........x.x..x.x....x.......x...x.x....x.....x.,603,Expert,True,True
puzzle_721,9,ABBBCCCCCABABCCCDCABAAACDDDAAAAEEEEDAFFGGEEDDFFGGHHIDDFGGGGHIDIFGGGHHIIIGGGGHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x......x...x.x..........x.x.x.x..........x..xx.x..........x.x..,609,Expert,True,True
puzzle_2907,9,AAAAAAABBCAAAAABBDCCEEEBBDDCCEEEBDDFCCEGBBBDFHEEGGGGFFHHGGIIGGFHHHIIIGGFHHIIIIGGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.xx...x......x....x.x....x......x...x..x...x......x....x.x....x..,615,Expert,True,True
puzzle_4368,9,AABCCCDDDABBBCCCCDAABBEECDDFBBEEECCDFBBBEGGGGFBBEEGHHGFBEEEGHGGFFFEIIHGGFIIIIIHGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x......x....x.x..x.x...........x.x.x..x...........x.x..x.x....,621,Expert,True,True
puzzle_2518,9,AABBBBCCCDABBAACEEDAAAACCEEDDFFFCCCEDFFFFCEEEDFGHHHHHHDDGGGHHHHDDGGGIIIIGGGGIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,x...x......x...x......x...x.x....x.....x....x.x...x......x...x.x....x.....x....x.,627,Expert,True,True
puzzle_2514,9,AAABBBBBBACCBBBBBDACCCCCDBDAAAECCDDDAFEEEEEGDHFFFFFGGGHHFFHGGGGHHHHHIGGGHIIIIIGGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x...........x..x.x.x...........x.x..x.x....x......x....x.x....x.....x.,633,Expert,True,True
puzzle_2953,9,ABBCCCDDDABBCCCCDEAABCCCBDEAABBBBBBEAFFFFBGEEAHFGFGGEEAHFGGGIIEAHFIIGIIEHHFIIIIIE,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....x.x....x......x...x..x...x..x...x....,639,Expert,False,True
puzzle_867,9,AABCCCCCCAABBCCDCDEAABDDDCDEAABBBDDDEEEDDDDFDEEGGFFFFFEGGGGGGFHGGIIIHHHHIIIIIIHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,x......x....x.x....x......x....x.x..x.x...........x.x..x.x...........x.x..x.x....,645,Expert,False,True
puzzle_1032,9,AABBCCCCCAABBDDDDCAAABDDDDEAAFBDDDEEAAFBBDDEEAAFGGGGEHIFFFFGEEHIIFFFGHHHIIIGGGGHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.x.x.x..........x.x.x.x...........x.x.x..x...........x.x.x..x....,651,Expert,True,True
puzzle_3910,9,ABBBBCCCCABABBCCCCAAAADDECCFFADDDEECFFAADDEEEFFFGGHEEEFFFFGHHHHFFFIGGHHHIIIIIGGHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.xx...x......x....x.x....x......x...x..x...x......x....x.x....x..,656,Expert,True,True
puzzle_3441,9,AAAABBCCCAADAABCCCEADDDBCCCEDDEDBFFFEDDEDFFFGEEEEEFFFGEHIEIIFFGHHIIIIGGGHHHIIIIGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.x.x.x..........x.x.x.x..........x.x...x......x...x.x...x......x.,662,Expert,True,True
puzzle_1697,9,AAABCCCCCADDBBBCCCADDDDBBECADFDDGGEEAAFDGGEEEHFFDDGGEEHFFFFGGEEHHHFGGIIIHHFFIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x....x.....x....x.x...x......x...x.x....x.....x.....x....x.x..x.x..........x..x.,669,Expert,True,True
puzzle_7454,9,ABBBBCCDDABBBBCCCDABBBCCCDDAAAEEEDDDFFFEEEGGDFFFEEEGGGFFFGGGGGGHHFFGGIIIHHHHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x...x..x.......x...x.x....x.....x....x.x...x......x...x.x..........x.x.x..x....,675,Expert,True,True
puzzle_5819,9,AAAAAAAABCCCCADDDBCCCCEFDDBCEEEEFDDBCCCEEFBBBGGFEEFBBBGFFFFFHIIGGHFFHHIIGHHHHHHII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x..x.x....x.....x.....x....x.x...x......x...x.x....x.....x....x.,681,Expert,True,True
puzzle_8696,9,AABBBBBBBAAAAACBBDEAAAACFDDEEACCCFDDEEECFFFDDEGGGFHFDDGGGHHHHDHGGGIIIHDHGGGIIIHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x....x.x...x......x...x......x...x.x....x.....x....x.x...x...,688,Expert,True,True
puzzle_4738,9,ABBBBBCCCAABBBCCCCABBDBDDDCAADDDDDCCAAEEDFFGGHAEEEFFFGHAEIFFGGGHHHIFFIGGHHHIIIIIG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x...........x..x.x.x...........x.x..x.x....x......x....x.x....x.....x.,693,Expert,True,True
puzzle_5080,9,AAAABBCCCAABBBBCCCADBEECCCCADDDEEEFFDDDDEEEFFDDDGGFEFFHDHGGFFFIHHHGGFIIIHGGGGGIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x......x...x.x..........x.x.x.x..........x..xx.x..........x.x..,699,Expert,True,True
