name,N,board_1,board_2,board_3,board_4,board_5,board_6,solution,score,tier,is_solved
puzzle_22767,8,AAABBBBBAACBBBBBACCCBBDDEFCCBDDDEFFFDDDGEFEEEGGGEEEEEEGGEEEEHHGG,AABBBBBBACBBBBDDACCCBBDDEECCBDDDEEEEEDDFEGEGGFFFEGGGGHFFEGGGHHHF,AAABBBBBCACBBBDDCCCCBDDDEECCBDDDEEEEDDDFEEEEGHFFGGGGGHFFGGGGHHHF,AAABBBCCAADBBBCCADDDBBCCEEDDBCCCEEEFCCCGEEFFFHGGEEEFFHGGEFFFHHHG,AABCCCCCABBCCCCCABBBCCDDEEBBDDDDEEEEEDDFGEEGGFFFGEGGGHFFGGGGGHHH,AABCCCCDAABCCCDDABBBCCDDEEBBCDDDEEFFFDDGEEEFFHHGEEFFFHHGFFFFHHHH,x...........x.....x...........x..x.............x...x.........x..,372,Expert,True
puzzle_16639,8,AAAABBBBCADABBBBCADDDBEBCCDDDDEECFFFDEEEFFFFFEGEHHFFFGGGHHHFFGGG,AABBBCCCAABBCCCCAAADDCCCAADDDDEEAFFFDEEEFFFFFEEGHHFFFGGGHHHHHGGG,AAAABBCCDAABBBCCDDDEEBCCDDFFEECCDFFFECCCDFFFFCCGHHFFFGGGHHHFFGGG,AAABBBBBCAABBBBBCCCDBBBBCCDDDDEECFGGDEEEFFGGGEEHFFFGGHEHFFFFFHHH,AAAAABBBCAAABBBBCCCDDBEECCDDDDEECFFFDEEEFFFFFEEGHFHFFGGGHHHHHGGG,AAAABBBBCCABBBBBCCCDDBBBCCDDDDEECFFFDEEEGGFFDEEHGGGFFHHHGGGGFHHH,..x..........x..x...........x.........x....x...........x.x......,373,Expert,True
puzzle_13855,8,AABBBBBBAAABCCDDAAACCCCDEEFCCDDDEEFFCDDDFFFFGGDHFFFFGGGHFFFFGGHH,AABBBBCCAAABDDCCEADDDDCCEEFDDCCCEEFFDCGCEFFFFGGCEFFFGGGHEFFGGGHH,AABBBCCCAAABCCCDAACCCDDDEAFCCDDDEEFFCDDDEFFFGGGHEFFFGGGHEFFFGGHH,AABBBBCCAAABDDCCEAADDDCCEEFDDCCCEEFFDCCCEFFFGGCHEEEEGGGHEEEEGGHH,AABBBBBCAAABDCCCAADDDDCCEAFDDCCCEEFFCCCCEFFGGGGHEFFFGGGHEFFFGGHH,AABBBBCCAAABDDCCAAABDDCCEEADDCCCEEFFDGCCEFFFGGGHEFFGGGGHEFFGGHHH,...x.....x..........x.........x.x.........x..........x.........x,378,Expert,True
puzzle_3509,8,AABBBBBBAAABBBCCAAAAADDCAAEEDDDCEEEEEFDDGEEHFFFFGGHHHFFFGGGGHFFF,AABBBBBCAAABBBCCAAAABDDCAAEEFFDDEEEEFDDDGEEHFFFFGEEHHFFFGGHHHHFF,AABBBBBCAAABBBCCAAAABDDCAAEEDDDDEEEEFFDDGEEGFFDFGGGGGFFFHHGGGFFF,AABBBBBCAAABBBCCAAAABDDCAAEEDDDDEEEEFFDDGEEHFFFFGHHHHHFFGGHHHFFF,AABBBBCCAAABBCCCAAAABDDCAAEEDDDDEEEEFFDDGEEHFFFFGGHHHFFFGHHHHFFF,AABBBBCCAAABBCCCAAAABDDCAAEEDDDDAAEEEFDDGEEHFFFFGHHHHFFFGGHHHFFF,....x..........x.x............x...x..........x.....x....x.......,380,Expert,True
puzzle_25215,8,AABBBBBCAAABBBCCDAABBCCCDDEFFCCCDDEEFFFFDEEEEFGGEEEHGGGGHHHHGGGG,AABBBBBCAAABBBCCDAABBECCDDDEEEEEDFFEEEGEFFFFEEGEFFFHGGGEHHHHHGGE,AABBBBBCAAABBCCCDAAABCCCDDDDEEECDDFFEEEEDDFFFEGGFFFHHGGGHHHHHHGG,AABBBCCCAAABBCCCDAAABECCDDDEEEECDDFEEEECDFFFEEGGDFFHGGGGHHHHHGGG,AAABBBBCAAABBBCCDAABBCCCDAAAEECCDDFFEEEEDFFFFEGGDFFHHGGGHHHHHGGG,AAABBBBCAAAAABCCDAAAAECCDDDDEECCDDDDEEECDFFEEEGGDFFHHGGGHHHHHGGG,....x....x.............xx............x....x...........x....x....,381,Expert,True
puzzle_30406,8,AAABBBBBAAACBBBDAACCCCDDEEECCDDDEEEEEDDDFFEEGDHHFFEGGHHHFEEGGGHH,AAABBBBBAAACBCBDAACCCCDDEFFCCDDDEFFFFGDDEEFFGGGGEEFHHGGGEEHHHHGG,AAABBBBBAAACCBBDAEACCCFDGEACCFFDGEEEEFFDGGEEHFDDGGEHHFFFGHHHHHHF,AAABCCCDAABBBCCDAABBBBDDEFFBBDDDEFFFFGDDEEFFHGGGEEFHHGGGEEHHHHGG,AAABBBBBAAACBBBDAACCCBDDEFFCCDDDEFFFFGGDEEFFHGGGEFFEHGGGEEEEHHGG,AAABBBBBAAACBBDDAACCCCDDEFFCCDDDEFFFFGDDEEFFHGGDEEFHHGGGEEHHHHGG,.....x...x.........x...........x..x.....x.............x.....x...,383,Expert,True
puzzle_39909,8,AABBBBBCAADBBBCCADDDBEECADDDDEECFFFDEEEEFFFFGGEEFFHHGGGGFHHHHGGG,AABBBBBCAADBBBCCAADDCCCCAADDDEECFFDDEEEEFFFFGGEEFFFHGGGGFFFHHGGG,AABBBBBBAAABBBCBAADDBECCADDDDEECFFDDGGEEFFFHGGEEFFFHGGGGFFHHHGGG,AABBBBBCAAABBBCCAADDBCCCDDDDDEECFFDDGEEEFFFGGGEEFFHGGGGGFFHHHGGG,AABBBBBCAADBCBCCADDDCCCCDDDDDEECFFDDEEEEFFFGHHEEFFFGHHHHFFGGGHHH,AABBBBBCAADBBBBCADDDBCCCDDDDBEECFGDDEEEEFGGGGHEEFGFFHHHHFFFFHHHH,....x...x..............x..x...........x..x...........x.....x....,388,Expert,True
puzzle_21162,8,AAABBBCCAAABBBCDAAAABBDDAEAABDDDEEEFFGDDEEFFFGGDHHFFGGGGHHHFGGGG,AAAABCCCAAABBBCCAAAABBCDEEAABDDDEEEFFGDDEFFFFGGDEHFFGGGGHHHFGGGG,AABBBCCCAAAABBCCDAAABBCEDAAABFEEDDDFFFEEGDFFFFHEGGFFHHHHGGGFHHHH,AAABCCCCAAABBBCCAAAABBCDEEAABDDDEEEFFGDDHEFFFGGDHHFFGGGGHHHFGGGG,AAABBCCCAAABBBCCAAAABBBDEEAABBBDFEEGGHBDFEGGGHHDFFGGHHHHFFFFHHHH,AAABBCCCAABBBBCDAAAABBDDEEAABDDDEEEFFGDDHEFFFGGDHHFFGGGGHHFFGGGG,......x.....x.....x............x.x.........x.........x..x.......,390,Expert,True
puzzle_25090,8,AAABBBBBAAAABBCCAAADDCCCEEDDDDCFEEGDDDCFEGGGDDFFEGGHDFFFHHHHHHFF,AAABBBBBAAAABBCCAAADDCCCEAFDDDCCEEFFDDCGEFFFFFGGEFFHHGGGHHHHHHGG,AAABBBBBAAACBBDDAAACCDDDAEFCCCDDEEFFCCDGEFFFFCGGEFFHHGGGHHHHHHGG,AAAAAAAABBBBAACCBBBDDCCCEEDDDCDCEEFDDDDGFFFFFDGGFFFHHGGGFHHHHGGG,AAABBBBBAAAABBCCAAADDCCCEEFFDDCCEFFFDDCGEFFFFFGGEEFHHGGGEHHHHHGG,AAABBBBBAAAABBCCDAAEECCCDDEEEECCDDFFEECGDFFHHHGGDFFHHHHGHHHHHHGG,.....x...x............x.....x...x.........x............x...x....,390,Expert,True
puzzle_14444,8,AAAABBBBCAAABBBBCAADDDBECDDDDDEECFGGDEEEFFGGGGEHFFFGHHHHFFFGGGHH,AAAABBBBCCAABBBBCCCDDBBECCDDDDDECFGGDDEEFFGGDDEEFFFGGHHHFFFGHHHH,AAAAABBBCAAAABBBCCCDDBBEDDDDDDEEDFFFDEEEGGFFFFEEGGGGFFHEGGGGHHHH,AAAAAAAABBAACCCCBBBDDCCEBBDDDDDEBFGGGDDEFFGGGGEEFFFGGHHEFFFGHHHH,AAAABBBBCAABBBBBCCADDBBECCDDDDDECFGGDDEEFFGGGGEEFFFGGHHEFFFGHHHE,AAAABBBBCAAABBBBCCADDBBECCDDDDDECFGGDDEEFFGGGGEEFFFGGHHEGGGGHHHH,..x..........x..x...........x..........x...x.....x............x.,393,Expert,True
puzzle_44051,8,AAABBBCDAABBBCCDEABBCCCDEEBBCCDDEEEFFCDDEGGFFFDDGGGGGHDHGGGGHHHH,AAAABCCDAAABBBCDEBBBCCCDEEBBFCDDEEGFFFDDGGGFFFFDGGGGFFHDGGGGFHHD,AAABBCCDAABBBCCDAABBBCCDAEBBFCDDEEEFFFDDEEGFFFHDEGGGFHHHEGGGFHHH,ABBCCDDEABCCCDEEABBCDDDEACCCFDEEAAGFFFEEAGGFFFHEGGGGFHHHGGGGHHHH,AAABBCCDAABBBCCDEABCCCCDEEECFCDDEEGFFFDDEEGFFFFDEGGGFFHDEGGGFHHH,AAABBCCDAABBBCCDEABBCCCDEEBBCFDDEEGFCFDDEGGFFFFDGGGGFFHHGGGGFHHH,.x.........x.........x.........xx...........x.....x...........x.,393,Expert,True
puzzle_43908,8,AABBBBBCAAABBCCCAADDCCCCEDDDDCFFEEDDFFFFEEEGGFHHEEGGGGHHEGGGGHHH,AABBBBBCAAABBCCCAADBCCCCDDDDCCEEFDDDEEEEFFFDDEEGFFFHHGGGFFHHHHGG,AABBBBBBAAABBBBBAACCDDDDECCCDDFFEECCFFFFEEEEGFFHEGGGGGGHEEGGGGGH,AABBBBCCAAAABCCCAADACCCCDDDDCCEEFDDDEEEEFFDDGEEHFFGGGHHHFFFFGGHH,AABBBBCCAAABCCCCAADDCCCCDDDDCCEEFDDDEEEEFFDGGEEHFFGGGGHHFGGGGGGG,AABBBBBBAAABBCCCAADDCCECFFDDCCEEFFFDEEEEFDDDGEEHFFGGGGHHFGGGGGGH,...x.....x...........x....x...........x.x..............x....x...,395,Expert,True
puzzle_30145,8,AAAABBBBAAACCBBDEAAACDDDECCCCFDDEECFFFFDEGGFFFFFGGGHHFFFGGHHHHHH,AAAAAABBAAAAAABCDAAECCCCDEEECCCCDDEECFFCDGGEFFFFGGGHHFFFGGHHHFFF,AAAABBBBAAAAABBCDAAEECCCDAAEEECCDDEEEFFCGGGFFFFFGGGHHFFFGGHHHHHH,AAAABBBBAAAAABBCDAAEECCCDEEEEFCCDDEEFFFCDGGEFFFFGGHHHFFFGGHHHHHH,AAAABBBBAAAAABBCAAADDBBCEDDDDFCCEEDDFFFCEGGDFFFFGGGHHFFHGGHHHHHH,AAAABBBBAAAAABBCDAAEECCCDEEEEECCDFEEEGGCDFFEGGGGFFFHHGGGFFFHHHHH,......x...x............x...x....x............x...x..........x...,396,Expert,True
puzzle_38173,8,AABBBBBCAADDBBCCAADDDBCCAEDDDDFCEEEDGFFFEEGGGFFFEHGHGGFFHHHHGGFF,AABBBBBCAAADBBCCAADDDBBCAEDDDDFCEEEDGFFFEEEGGFFFEEHGGGFFHHHHGGFF,AABBBBBCAADDBBCCAAADDBCCAEDDDDFCEEEDDFFFEEEDDFFFEGGHHHFFGGGGGHFF,AABBBBBCAADDBCCCAAADDCCEAFDDDCEEFFFDDEEEFFFGGEEEFFHGGEEEHHHHGGEE,AABBBBBCAADDBBCCAADDDCCCAEDDDDFCAEEDDFFFEEEDGFFFHHHGGGFFHHHHGGFF,AABBBBBCAADBBBCCAADBDBCCAEDDDDFCEEEDDFFFGGGHHFFFGGGHHHFFGGGGHHFF,.....x.........xx..........x.....x............x.....x.....x.....,400,Expert,True
puzzle_47182,8,ABBCCDDDABBCCCCDABBBCCDDAABEEEFFAAEEEEFFAEEEEGFFEEEEGGGFHHHHGGGF,ABBCCDDDABBCCCDDABBBCCDDAAAECCDFAEEEEEFFAGEEEHFFGGGHHHHFGGGGHHHF,ABBCCDDDABCCCCDDABBBCCDDAABECCFFAAAEEGFFHHEEGGFFHHHGGGGFHHHHGGGF,ABBCDDDDABBCCDDDABBBCCCDAABEECDDAAEEEEDDAFEEEGHHFFFEGGGGFFFFGGGG,ABBCCDDDAABCCCDDAABBCCDEABBFFGEEAAFFFGEEAHFFGGEEHHHGGGGEHHHHGGGE,ABBCCDDDABBCCCDDABBBBDDDAABEEEFFAAEEEEFFAGEEHHFFGGGHHHHFGGGGHHHF,......x.....x.....x.....x..........x...........x.....x...x......,402,Expert,True
puzzle_8438,8,ABBBBCCCAABBDDCCAABDDCCCAEDDDDCFEEEDDDFFEEEGGGFFEEGGHGHFEEGGHHHH,ABBBBCCCAABBDCCCAABDDCCCAEDDDDCFEEEDDDFFEEEEDGFFEEHHHGGFEEHHGGGG,ABBBBCCCAABBDCCCAABDDCCCAEDDDDCFEEEGDDFFEEEGGHHFEEEGGHHFEEGGHHHH,ABBBCCCCAABBDCCCAABDDCCEFADDDDCEFAFDGDEEFFFGGHEEFFGGGHHEFFGGHHHH,ABBBBCCCAABBBCCCDABEECCCDDEEEEFFDDDEEEFFDDDGEHFFDDGGGHHFDDGGHHHH,AAAAAAAABBAACDAABBACCDDDBECCCCDFEEEGCCFFEEEGGHFFEEGGGHHFEEGGHHHF,..x.....x.............x.....x..........x.x.........x.........x..,405,Expert,True
puzzle_27294,8,AAABBBBCAAAABBDCAADDDDDCEDDDFDDCEEDFFFGCEFFFFFGGEEFFHGGGEHHHHHGG,AAABBBBBAAAABBCCAADDBCCCADDDDCCCEEDFFFGCEEFFGGGGEEFFFGGGEHHHHHGG,AAABBBBCAAAABCCCDAEEECCCDEEEEECCDDEFFFGCHDFFFFGGHDFFHGGGHHHHHHGG,AABBBBBBAABBBBCCAABDDCCCEDDDDCCCEEDFFFGCEEFFFFGGEEFFHGGGEHHHHHGG,AAABBBBCAAAABBCCDAEECCCCDEEEECCCDDEFFFGCDDDFFFGGDFFFHGGGDHHHHHGG,AAABBBBBAAAABBBCAADDDBCCEDDDDBCCEEDFFFGCEFFFFGGGEEEFHGGGEHHHHGGG,.....x...x.............x..x.....x..........x..........x.....x...,405,Expert,True
puzzle_19096,8,AAAAABBBCCAADBBBCCDDDDBBCCCDDEBFCCGEEEEFHGGGEEFFHGGGGEFFHHHGGEFF,AAAAABBBCCAADBBBCCCADDBBCCCCDEEFCGGEEEEFHGGGEEFFHGGGGEFFHHGGGEFF,AAABBBCCAABBDCCCAAADDDCCAAADDECFAAAEEEEFGAAHEEFFGHHHHEFFGGHHHEEF,AAAAAABBCCAADBBBCCCDDDBBCCCCDEEFCCCEEEEFGCHHEEFFGHHHHEFFGGHHHEEE,AAAAABBBCCADDBBBCCCDDDBBCCCCDEEFCCCEEEEFGCHHEFEFGHHHHFEFGGHHHFFF,AAAAABBBCCCADBBBCCCDDDBBCCCDDEEFCCCEEEEFGCHHEEFFGHHHHEFFGGHHHEFF,...x..........x.....x....x...........x.........x..x.....x.......,408,Expert,True
puzzle_43988,8,AABBBCCCAABBBBCCAAABBDDCAAEEDDDDAFEEDDDGAFFEEDGGFFHHGGGGFHHHHGGG,AABBBCCCAABBBBCCAAADBEECAADDEEEEAFDDDEEEFFFDDEGEFFHHHGGGHHHHHGGG,AABBBCCDAABBBBCDAAABDDDDAAEEDDDDFFEEEDDGFFFEEDGGFFHEGGGGHHHHHGGG,AABBBCCCAABBBBBCAAADBEECAADDEEEEAFDDDEEGFFFHDEGGFFHHDGGGHHHHHGGG,AABBBCCCAABBBBCCAAABBDCEAFGDDDDEFFGGGDDEFFFGGDEEFFHGGEEEHHHGGGEE,AABBBCCCAABBBBCCAAABBDDCAAEEDDDDAFEEEDDGFFFEDDGGFFHHGGGGHHHHHGGG,......x.....x...x............x.....x.....x.............x..x.....,409,Expert,True
puzzle_11442,8,AAAAAAABCCCAABBBCCCCCBBDECCFCFDDEEFFFFDDEEGFFHHDEGGHHHHHGGGGHHHH,AAAAABBBCCCAABBBCCCCBBBDECCFFFDDEEFFFFFDEEEFFGGDEHHGGGGGHHHHGGGG,AABBBCDDAAABCCDDAAACCCDEAAAFCCEEAFFFCCEEFFFFCGGEFHHGGGGGHHHHGGGG,AAAAABBBCCDABBBBCCDDDBBECCDFFFEECCFFFFFECCCFFGGGCHHHGGGGHHHHGGGG,AAAAAABBCCCAABBBCCCCCBBDECCCFFDDEEFFFFFDEEEFFGGDEHHFFGGGEHHHGGGG,AAAAAABBCCCAABBBCCCCCBBDECCCFFFDEECFFFDDEEEFFGGDEHHGGGGGHHHHGGGG,...x..........x...x............x....x...x............x...x......,410,Expert,True
puzzle_22148,8,AAAABBBBACCAABBDECCAABDDECCCFDDDEECFFFGDEECFFFGGEHHFGFGGHHHHGGGG,ABBBCCCCABBBBCDCAEEBBDDDAEEEEFDDAAEEFFGDAAEFFFGGHHHFFGGGHHHHFGGG,AAAABBBBAAAAABBCDEEAABBCDEEEFFCCDDEEFFGCDHEFFFGGHHHFFGGGHHHHFGGG,AAAABBBBAAAAABCCDDEAACCCDEEEEFCGDDEEEFGGDDFFFFGGDHHFFGGGHHHHFGGG,ABBBCCCDABBBBBDDAEEBBBDDAEEEEEDDAAEEFFGDAHEFFFGGHHHFFGGGHHHHFGGG,AAAABBBBCAAAABDDCCCAADDDCCCCCCDDEECCFFGDEHFFFFGGHHHFFGGGHHHHFFFG,.....x.....x...........x..x.....x...........x.........x..x......,412,Expert,True
puzzle_23693,8,AABBBBCCAAABBBCCAAAABDDCEEAADDDCEEEAFFDDGEHHFFFFGGGHHHFFGGHHHFFF,AAABBBCCAAABBBCCAAAABDDCEEAADDDDEEEFFGDDHEFFGGGDHHFFFGGGHFFFFGGG,AAABBBBBAAABBBCCAAAABDDCEEAADDDDEEEFGGDDEEFFGGDGHEFFFGGGHHHFFGGG,AABBBBCCAAAABCCCAAAAADDCEEAAFFDDEEEGFFDDEEGGFFFFHHGGGFFFHHGGGFFF,AAAAAABBCCCAAABBCCCCADDBEECCDDDDFEEFGGDDFFFFGGGGFHFFFGGGHHFFFGGG,AAAAAABBCCCCAABBCCCCCDDBEECCDDDDEECFGGDDEEFFGGGGHHFFFGGGHHHFFGGG,....x..........x..x...........x..x...........x.....x....x.......,427,Expert,True
puzzle_23888,8,ABBBBBCCAABBBCCCAAAADDCEAAADDDEEFAFDDEEEFFFFDEEEGGFFHHHHGGFFHHHH,ABBBBBCCAABBBCCCAAADDDCCAAADDDEEFAGGDEEEFGGGGEEEFFGGHHHHFFGHHHHH,ABBBBBCCAABBBCCCAAADDDCCAAEEDDFCGEEDDFFFGEEEDFFFGGEEHHFFGGEHHHHH,AABBBBCCAAABDBBCAAADDDCCAAADDDEEFAGDDEEEFGGGDHEEFFGGHHHEGGGHHHHH,AAAAAABBCCCAABBBCCCCDDEBCCCDDDEEFCGGDEEEFGGGDEEEFFGGHHHHFFGHHHHH,AABBBBCCAAADBCCCAAADBDCCAADDDDEEFGGDEEEEFGGDDHHEFFGGHHHHFFGGGHHH,...x...........x.x..........x.........x...x.....x............x..,427,Expert,True
puzzle_41186,8,AABBBBCCAABBBCCDABBBBBDDAEBBFDDDEEEFFFDDEEEEFGGDHHEEGGGGHHHHGGGG,AAABCCCCAAABBCCCAAABBBCDAABBEEDDAFFEEEEDFFFFFGGDHHHGGGGGHHHHGGGG,AABBCCCCAAABBBCCAABBBBDDAEEBFFDDEEEFFGGDEEEEFGGDHHEEGGGGHHHHGGGG,AAAABBBBACAAABDBACCCCCDDAECCFDDDEEEFFFDDEEEEFGGDHHEEGGGGHHHHGGGG,AABBCCCCAABBBCCCAABBBBDDAABBEEEDAAFEEEEDFFFFEGGDHHFFGGGGHHHHGGGG,AAABCCCCAAABBCCCAABBBBCDAABBEEDDFFFEEEEDFGFFEHHDGGFFHHHHGGGGHHHH,......x.x..........x...........x....x.....x..........x...x......,427,Expert,True
puzzle_35060,8,AABBBBBBAAABBCCDAEECCCCDEEEECCDDEEFFDDDDFFFFFGGDFFFHGGGGFFFHHGGG,AABBBCCCAAABBCCCADDCCCCCDDDDCCCEDFGGEEEEFFGGGHHEFFGFGHHHFFFFGGHH,AABBBBBBAAABBCCDAECCCCCDEEEECCDDEEFFFCDDFFFFFGGDFFFHGGGGHHHHHGGG,AABBBBBBAAABBCCCADDCCCCEDDFFCCEEDDFFFCEEFFFFFGGEFFFHHHGGHHHHHGGG,AABBBBBBACCBBDDDAACDDDDECCCCDDDECCFFDDEEFFFFFGGEFFFHGGGGHHHHHGGG,AAABBBBBAABBBCCCADDCCCCCDDDDCCCEDDFFCCCEFFFFFGGEFFFHHGGGHHHHHGGG,....x...x............x...x.............x..x...........x....x....,428,Expert,True
puzzle_12522,8,AABBCCCDAABCCCDDAABECCDDAAEEEEFDAAAEEFFFGAAEFFFFGGGHHHFFGGGGHHHH,AAAABCCCAABBBCCCDDBBBBCCDDEEEECCDDDEEFFFGDDEFFFFGGGGHHFFGGGHHHHH,AAAABBCCAAABBBCCDDAEBCCCDDEEEECCDDDEEFFCGDDEFFFFGDDHHHFFGGHHHHHH,AAAABBCCAAABBBCCDDAEBBBCDEEEEECCDDDEEFFFGDDEFFFFGGGHHHFFGGHHHHHH,AAAABBCCAAABBBCCDDEEBBCCDDEEEECFDDDEEFCFGDDEFFFFGGGEHHFFGGGHHHFF,AAAABBCCAAABBBCCDDEEBBCCDDEEEECCDDDEEFFFGDDEFFFFGGGEHFFFGGHHHHHH,..x.........x..........x...x.....x............x.x............x..,431,Expert,True
puzzle_18749,8,AAAABCCCAAAABBCCDAAABBECDDBBBEEEDDDFGGEEDDFFGGGGDFFFFGGGHHHFFGGG,AAAABCCCDAABBCCCDDBBBBECDDDBBEEEDDDFBFEEDDGFFFFFDHGGGFFFHHHGGFFF,AAAAAABBAAAACCBBDDACCCEBDDDCCEEEDDFFGGEEDHFFFGGGHHFFFGGGHHHFFGGG,AAAAABCCDABBABECDDBBBBECDDDBBEEEDFDGHHEEDFGGHHHHFFGGGHHHFFFGGHHH,AAABBBBBAAABCBBBDAACCCEBDDCCCEEEDDDFGGEEDDFFGGGGDHFFFGGGHHHFFGGG,AAAAAABBAAAACCBBDAACCCEBDDDCFEEEDDDGFFEEHDGGFFFFHHGGGFFFHHHGGFFF,..x............x....x.........x.x............x.....x.....x......,432,Expert,True
puzzle_13620,8,AAABBBCCAABBBBCCAABBDDECFFDDDDECFFFDDEEEFFGGHHEEFFGHHHHHGGGGHHHH,AAABBBCCAABBBBCCADBDDDCCEDDDDDFCEDEDDFFFEEEEDGFFEEHHGGGGHHHHGGGG,AAABBBCCDABBBBCCDDBBEECCDDEEEEFCDDDEEFFFDDDDGGFFDDHHGGGGDHHHHGGG,AAABBBCCAABBBBCCDABBEECCDDEEEEFCDDDEEFFFDDDDDGFFDDHDDGGGHHHHDGGG,AAABBBCCAAABBBCCAABBDDCCEEBBDDFCEEEDDFFFEEEDDGFFEEHHGGFGHHHHHGGG,AABBBBCCABBBBBCCADDBEECCADEEEEFCADDEEFFFADDDGGFFADHGGGGGHHHHGGGG,x..........x...........x....x.........x..x...........x....x.....,435,Expert,True
puzzle_19254,8,AAABCCCCAABBBBBCDAEBECCCDDEEEECCDEEEEFFCDDGGFFFFDGGGFFHHDGGGHHHH,AAABBBCCAABBDBCCEABBDDDCEEDDDDCCEEFDDGGCEEFGGGGGEFFFGGHHFFFFHHHH,AAAABBCCAABBBBCCAABBDCCCEEDDDDCCEEEDDDFCEEGGFFFFEGGGGFHHEGGGHHHH,AAABBBCCAABBBBCCDDBBDDCCDDDDDDCCEEFDDGGCEFFGGGGGFFFFGGHHFFFFHHHH,AAABBBCCAABBBBCCDABBECCCDDEEEEECDDFEEGGCDFFGGGGGFFFFGHHHFFFFGGHH,AAABBBCCDAABBBCCDABBBCCCDDEEEECCDDDEEFFCDDGGGFFFGGGGGFHHGGGGHHHH,.x.........x...........x....x...x............x....x...........x.,435,Expert,True
puzzle_39041,8,AAAABBCCDAABBBCCDDABCCCCDDDECCCFDDEEEFFFDGEEEHFFGGGEHHHFGGGHHHHH,AAAABBCCAAABBBCCADABBCCEDDDFBCCEDDFFFEEEDGFFFFEHGGGFFHHHGGGHHHHH,AAAABBCCDAABBBCCDDABBCCCDDDEBCCFDDEEEGFFDHEEEGFFHHHEGGFFHHHEGGGG,AAAABBCCDAABBBCCDDABBCCCDDDEBCCFDDEEEFFFDGEEHHFFGGGEEHHHGGGEHHHH,AAAABBCCDAABBBCCDDBBBCCCDDDEBCCFGGEEFFFFGGEEEHFFGGGGEHHFGGGGHHHH,AAAABBCCDABBBCCCDAABBCCCDAAEBCCFDAEEEFFFDGEEEFFFGGEEHFHFGGGHHHHH,..x.........x.........x.x..............x...x.....x...........x..,435,Expert,True
puzzle_5030,8,AABBBCDDABBCCCDDABBCCCDDAEBCCFDDEEGGFFDDEEGGGFFDEEEGGHHHEEEGHHHH,AABBCCDDABBBCCDDABBCCCCDEEBCCFDDEEGGFFFDEEGGGFFDEEEEGFHHHHHHHHHH,AABBCCDDABBBCCDDABBCCCDDABBCCEDDFFGGEEEDFFGGGEHDFFFGGHHHFFFGHHHH,AABBCCDDABBBCCDDABCCCCDDABBECDDDFFEEGGGDFFEEEGGDFFFEEHHHFFFEHHHH,AAABBCDDABBBCCCDABBCCCDDABCCCEDDFFGGEEEDFFGGGEEDFFFGGHHHFFFGHHHH,AABBCCDDABBBCCDDABBCCCDDABBCCEDDFFGGEEEDFFGGGGEDFFFGGGHHFFFGHHHH,x.........x.........x..........x.....x.....x.....x............x.,436,Expert,True
puzzle_47037,8,AAABBBBCAAAABBCCDAAABCCCDDEEEFCCGGEEEFFCGGGEFFFFGGEEFFHHGGGEHHHH,AAABBBBCAAAAABCCDAAEACCCDDDEEFCCDEEEEFFCGEGEFFFFGGGGFFHHGGGGGHHH,ABBCCCCDABBBCCDDAABBCDDDAAEEEFDDAEEEEFFGAHEFEFGGHHHFFFGGHHHGGGGG,AAABBBBCDAAABBBCDDAABBBCDDDEEFBBDDEEEFFBGGEEFFFFGGGEFFHHGGGEHHHH,ABBCCCCDABBBCCDDABBBCDDDAAEEEFDDAEEEEFFDAGEEFFFFAGGEFFHHAGGGHHHH,AAABBBBBAAAABCCBDAAABCCCDDAEEFCCDDEEEFFCDGEEFFFFGGGEFFHHGGGHHHHH,....x.....x............xx..........x.........x...x............x.,436,Expert,True
puzzle_12167,8,AAABBBBBAAAACCBBAAACCCDDEEFCCDDDEEFFCDGDEEFFFGGDEFFHHGGGEFHHHGGG,AAABBBBBAAAACBDBAAACCCDDAEFCCDDDEEFFFDDDEFFFFGGGEFFHHHGGEHHHHHGG,AAABBBBBAAACCBBBDACCCCBBDDECCFFFDDEECFFFDEEEEFFGDEEHHGGGDHHHHHGG,AAABBBBBAAACCBBBAACCCCDDEEFCCDDGEEFFCDDGFFFFFGGGFFFHFGGGFHHHHHGG,AAABBBBBCAAABBBDCAAAEDDDCCFEEEDDCCFFEDDDCFFFFFDGCFFHHGGGCHHHHHGG,AAABBBBBAAAACBBBAAACCCDDEEFCCDDDEEFFCDDDEFFFFFDGEFFHHGGGEFFHHHGG,.....x...x..........x.........x.x.........x............x...x....,438,Expert,True
puzzle_4274,8,ABBBBCCCAABBCCCDAAABCCDDAAEEFFDDAEEEFFDDGEEFFFHHGGGFFHHHGGGGFHHH,ABBBBCCCAABBCCCCADDBCCEEADDEEEEEDDDDFGEEHHDFFGGGHHHFFGGGHHHFFGGG,ABBBBCCCAABBCCCCAADBCCEEADDDFEEEDDDDFFFEDGDFFFFHGGFFFFHHGGFFFFHH,ABBBBCCCAABBCCCCAAABCCDDAEEEDDDDEEEEFDDGEEHFFFGGHEHFGFFGHHHHGGGG,ABBBBCCCAABCCCCCAAACCCDDAAEEDDDDAEEEFFDGHEEFFFGGHHEFFFGGHHHHFFGG,ABBBBCCCAABBCCCCAAABCCDDAAEEFDDDAEEEFFDDAGEFFFHHGGGFFHHHGGGGFFFH,...x.........x..x.............x...x.........x..........x.x......,439,Expert,True
