name,N,board_1,board_2,board_3,board_4,solution,score,tier,is_solved
puzzle_4382_rot90_rot180_rot270,8,AABBBBCCAABBBCCDABBBBCCDABECCCCDFEEEGGCDFFGGGGCDFFFHHHHDFFFHHHHH,AAAAABBBCAAAABBBCDEEEEBBCDEEFFFBCDDDDFGHCDDGGGGHCDDGGGHHDDGGGGHH,ABBBBBBCAAAAAACCDAAAEECCDDDAEECCDDDAFECCDDDFFEGGHHDDFGGGHHHHGGGG,AAAABBBBAAACDDBBAAECCDDDFFECGDDDFFEEGDDDFFEEGGGDFFGGGGGGFHHHHHHG,.x.............x...x.........x....x.........x...x.............x.,262,Hard,True
puzzle_6738_rot90_flip_v_flip_diag,8,ABBBCCDDABBCCCCDABBCCCDDAAAAAADDEEEEFFGDEEEEFFGDHHEEEGGDHHHEEGGG,AAAAAAABACAABBBBCCCDEEBBCCCDEEFFGCCDFFFFGGGDFFFHGGGDFFHHDDDDFFHH,AABBCCCDABBBBCCDAABBBCCDAADDDDDDAEFFGGGGAEFFGGGGAEEGGGHHEEEGGHHH,AAAABBCCDDDABBCCDDDABBBCDEEABBBBEEEAFFBBEEEAFFGGHEHHGGGGHHHHHHHG,...x...........x.....x..x...........x.....x...........x..x......,262,Hard,True
puzzle_2314_rot90_flip_diag_flip_antidiag,8,AAABBBBBAAAAABBBCCAADEEFCCDDDEFFGCDDDEEFGGDDDEEFGGGHHEEEGGHHHEEE,AABBCCCCAABBBCCCAAADDDCEFAADDDEEFADDDDEEFFGGGGGGFFGHGGGGFFHHHHGG,AABBBBCCAACBCCCCAACCCCCCADEEEEFFADDEEEFFDDDEEEGFDDHHHGGGDDHHGGGG,AABBBBCCAAAABACCAAAAAACCDDEEEEFCDDEEEFFCDGEEEFFFGGGHHHFFGGGGHHFF,..x............x.x............x.....x...x............x.....x....,264,Hard,True
puzzle_11887_rot90_flip_diag_flip_antidiag,8,AAAABBBBAACABBBBAACCCBBBDDEECFGGDDEHHFGGDEEHHFFGDEEHHFGGDDEHHFFF,AABCCDDDABBCCDEEABBCCDDEAABCCDEEAABBFDEEGGFFFHHHGGFGHHHHGGGGHHHH,AAABBBBBAAABBCCBADDCCCCCAADCEEEEFFDDEEEEFFFGGGGGFFFHHGHGFFFHHHHG,AAABBCDDEEABBCCDEAABBCCDEEABBCDDEEAFCCDDGGGFFFHHGGGGHFHHGGGGHHHH,...x.........x....x.....x..............x....x....x............x.,265,Hard,True
puzzle_19871_rot90_rot180_flip_diag,8,ABBBCCCDABBBCCCDAABBCDDDAEEEDDDDAEEEFDDDEEGGFDHHEEGFFFHHGGGGGFFH,AAAAABBCDDABBBBCDDDBBCCCDDDBBCECFFFGEEECFFGGGGEEFFGGGHHEGGGGGHHH,AAAAABBCDDABBBCCDDAABECCFDDDBEEEFDDDEEEEFFGGHEEEFGGGHHHEFGGGHHHE,AAABBBBBCAABBBDDCCBBBBDDECCCBDDDECEFFGGGEEEFFGGGEFFFFHGGEFFHHHHH,.x..........x.........x...x.....x..........x...........x.....x..,265,Hard,True
puzzle_20862_rot90_rot180_flip_h,8,AAABBCCCAAABBCCCAAADBBBCADDDEEBCFDDDEEECFFEEEGHHFFGGGGHHFGGGGGGH,ABBBBBBCAABBBBCCAADDDBCCAEEEDDDFGEEEDDHFGGGEHHHFGGGHHFFFGGGHHFFF,AAABBBBBCAADEEBBCCCDDEBBCCDDDEEECCDFFFEECCDFFGGGCHHFFGGGHHHHGGGG,AAABBCCCAAABBCCCABBBDCCCABEEDDDCAEEEDDDFGGHEEEFFGGHHHHFFGHHHHHHF,x...........x..........x..x..........x...x............x....x....,265,Hard,True
puzzle_11736_rot180_flip_diag_flip_antidiag,8,AAAAABCCDEAAABCCDEEAABBCDEEFBBGGDDFFFGGGDDFFHGGGDDFHHGGGFFFHHHGG,AAAAABBBAAAAACBBDAAACCCCDDDECFFFDDEEEFFFEEEEGGFFEHHHGGGFEHHHHHHF,ABBBBBBCADDDBBBCAADDCCCCAAACCCEEAAAFCEEEFFFFGGGEHHFGGGGGHHHGGGGG,AABBBCCCAAABBCDDAAABCCDDAAACCCDDAAEECFFDGEEHHFFDGGEHHHFDGGEHHHHH,.....x.....x...........x.x............x.x...........x.....x.....,266,Hard,True
puzzle_23523_rot90_flip_h_flip_antidiag,8,ABBBBCCCABBBBCCCAABBBDCCAAEBBDDDFEEEGHHHFFEEGHHHFFEEGHHHFFGGGHHH,AAABBBBCAAABBBBCAADBBBCCDDDBBECCFFFGEEEHFFFGEEHHFFFGEEHHFFFGGGHH,AAAABBBBAAACBBDDECCCCDDDECCCDDDDEEEEDDDDFFFFGGHHFFFFGHHHFFFFGHHH,AAAABCCCAAAABCCCAAAABBCCDDDDEEEEDFFFEEEEDFFFFEEEGGGFHHEEGGGGHHHH,.......x..x..........x...x.........x..........x.....x...x.......,266,Hard,True
puzzle_3982_rot90_rot180_rot270,8,ABBBCCCCABBBCDDEAAACCDDEAAAACDDEFAAAGDHHFFAAGGHHFFGGGGHHFFFGGHHH,AAABBCCCAABBBBCCAABBDDCCAAEBDDDCFEEGDDDDFEEGGDDDFEEGHHHDGGGGHHHD,AAAABBBBAAABBBCCADBBBBCCDDBBBECCDDDDEEEEFDDGGGGEFFFFGGGEFFFFHHHE,ABBBCCCCADDDCCCCADDDDEECAAAAEEEEFFAGGGEEFFGGGGEHFFGGGHHHGGGGHHHH,.x.............x...x.........x....x.........x...x.............x.,266,Hard,True
puzzle_41044_rot90_flip_h_flip_v,8,AABBBBBCAAABBBCCAABBBDCCAEEFFDDCGEEFFDDDGEEFHHDDGGEHHHDDGGHHHHHD,AAAABBBBAAACCCBBDADCCCCEDDDFFFEEDDDFFEEEDDGGGEEEDHHGGGGEHHHHGGGG,AAAABBBBCAABBBBDCCBBBDDDCCCEEDDDCCCEEEDDCFCGGGGDFFFGGGHHFFFFHHHH,AAAABBBBCAAAABBDCCCAAADDCCCEEDDDCCEEEDDDCFFFFDGDHHFFFGGGHHHHGGGG,.....x....x...........x....x.....x..........x..........xx.......,266,Hard,True
puzzle_5940_rot90_flip_v_flip_diag,8,ABBCCCCCABBDCCCEAABDCEEEAADDEEEEAADDEEEFGGGHHHFFGGGHHHFFGGGHHFFF,AAABBBBBAAABBBCCAAADDCCCEEEDDDDFEEEGGFFFHEEGGGFFHHHGGGFFHHHHGGGF,AAAAABBBCCAAABBBCCCDDBBBEDDDDFFFEEEGGFFFEEGGGFFHEEGGGHHHEGGGHHHH,AAABBCCCAAABBBCCAAABBBCCDDEEFFFCDDEEFFFFDDGEHFFFDGGEHHHFDGGHHHHH,....x....x............x....x....x............x....x............x,266,Hard,True
puzzle_76477_rot90_rot180_flip_antidiag,8,ABBBBBCCABBBBBCCABDEECCCAFDEECCCAFDDDGHHFFDDGGHHFFDDGGHHFFDDGGHH,AAAABBBBAAAABBBBCCAADDDDCCEEFDDDCCEEFFFFCCFFFFFFCCCGGGGGHHHHHGGG,AABBCCDDAABBCCDDAABBCCDDAABCCCDEFFFGGCDEFFFGGCHEFFHHHHHEFFHHHHHE,AAAAABBBCCCBBBBBCCDDDDDDCCEEDDDDCCEEDFFFCCGGFFFFGGGGHHHHGGGGHHHH,..x...........x.....x...x..........x...........x.....x...x......,266,Hard,True
puzzle_45087_rot90_rot180_flip_v,8,AAABBCCCAAABBCCDAAACCCDDAEECCCDDEEECDDDDFFFCGGGGFFFFHHGGFFFHHHHG,AAAABCCCAAABBCCCAAABBCCCDDEEEECFDDEEGHFFEEEEGHFFEEGGGHHFEGGGGHHH,AAABBCCCDAABBCCCDDAAACCCDDAAAEECDDDDAEEEFFFFAGGGFFHHGGGGFHHHHGGG,AAABBBBCAAAABBCCAAADCCCCEEEDFFFFGEEDDDFFGGGDDDFFGGGHHDDFGGGHHDDD,....x.....x..........x...x.............xx.............x....x....,267,Hard,True
puzzle_16215_rot90_rot180_flip_antidiag,8,ABBBBBBBAABBBCCCADBDDECCADDDDECCADFFDEEEAGFFFEEHGGGFFFHHGGGFFHHH,AABBBBBBAAACCCBDAAEECDDDEEEECCDDEEECCCDDFEGGGGHDFFGGHHHDFFFGHHHD,AAABBCCCAABBBCCCADDBBBCEDDDFBBFEGGDFFFFEGGDFFHFEGGGHHHEEHHHHHHHE,AAAAAABBCADDDBBBCCCDEEBBCCDDEEEECCDDDEEECFGGGGEHCFFFGGHHCFFFGHHH,...x.........x..x.........x............x....x....x............x.,269,Hard,True
puzzle_18556_rot90_flip_h_flip_antidiag,8,ABBBCCCCABBBCDDEABBFDDDEABFFFDEEAAFFFDEEAGGGHEEEAGGGHHHHGGGGHHHH,AAAABBBBCAAABBBBCAAABDDDCCEEEFDDCGEEEFDDCGGEFFFDCGGGHFFDCGGGHHHH,ABBBBBCCADDBBBCCADDDDBCCAADEECCCFFEEEGGGFFFEEGGGFFFFHGGGHHHHHHHG,AABBBBBCAABBBDDCAABDDDDCAAAEEDCCFFFEEEGGFFFEEGGGFFFHGGGGFHHHHHHH,.......x..x..........x..x..........x..........x..x..........x...,269,Hard,True
puzzle_20474_rot90_rot180_flip_diag,8,AAAABBBCDAADBBCCDDDDDBBCDDDDEBBCFFDEEEBCFFFEEEGGFFHHHHGGFFHHHHGG,ABBBCCCCAABBDCCDABBDDDDDABBEDDDDABEEEDFFGGEEEFFFGGHHHHFFGGHHHHFF,ABBBCCCCAABBCCCCAABBBCDDABBBEEDDFFBEEEDDFFFFEEDDFGFFFHHHGGGGGHHH,AAABBBBBAAACCCBCDDEECCCCDDEEEFCCDDEEFFFGDDHFFFGGHHHHFFGGHHHHFFFG,.....x...x.............x..x.........x...x.............x....x....,269,Hard,True
puzzle_2899_rot90_flip_h_flip_v,8,AAAAAABBAAAABBBBCCCCCCDDCCCEEDDDFFEEEGGDFFFEEGGGFFFHHGGGFHHHHGGG,AAAABBCCDAAABBCCDAAEBBCCDDEEEBCCDDEEEBFCGGGGHBFCGGGGHHFFGGGHHHFF,ABBBBCCCAAABBCCCAAADDCCCAADDDCCEFFFDDEEEFFFFFFEEGGGGHHHHGGGGGGHH,AABBBBBBAAAABBBBCCDDDDDDCCCEEDDDCFFEEEGGFFFEEGGGFFFHHGGGFFFHHHHG,.x...........x..x..............x....x.....x...........x....x....,269,Hard,True
puzzle_3869_rot180_flip_diag_flip_antidiag,8,AAABCCCCAAABBCCCDDDBBCCEDDDDBBEEDDDDBBEEDDFFFGGGHHHHFGGGHHHHHGGG,AAABBBBBAAACBBBBAAACCCDDEEFFDDDDEEFFDDDDEGGFFDDDGGGFFHHHGGGGFHHH,AAABBBCCAAABBCCCAAADDCCCEFFDDDDCEEFGGDDDEEFGGGHHEEGGGGHHEEGGGGHH,AABBBBCCAABBBBCCAABBBDCCEEEBBDCCFEEEEDDCFFFEEGGGFFFHHGGGFFHHHGGG,...x.....x...........x..x..............x..x...........x.....x...,269,Hard,True
puzzle_58978_rot90_rot180_flip_h,8,AAAABBBBAAAACBBBDDAECCFBDDDECCFBDGEEEFFFGGEEEFFFGGGEHHHHGGGHHHHH,AAABBBCCAAAABBCCAADDBCCCEDDDDDCCEEDDFFFGEEHHFFGGEEHHHHGGEEHHGGGG,AAAABBCCAABBBBCCAADDBBCCADDDEECCFFEEEEECFFFGEEHHFFGGHHHHFFGGGHHH,AABBCCCCAABBBBCCAABBDDCCAAEEDDDCAEEEEEFFGGEEHFFFGGGGHHFFGGGHHHFF,..x............x....x....x............x....x....x............x..,269,Hard,True
puzzle_65176_rot90_flip_diag_flip_antidiag,8,AAABBCCCAAABBCCCAAABBBCDAAEEDDDDFAEEGDGGFFFEGGGGFFHHGGGGFHHHHGGG,AAAABBBBCAABBBBBCCADDBBBCCDDDEEECFFFGEEEFFFGGEHHFFFFGHHHFFFFGGHH,ABBBBCCCAABBCCCCAAADCCCCAEDDCFCCEEDDFFFFEEEGGGHFEEEGGHHHEEEGGHHH,AAABBCCCAAABBCCCDABBBCCCDDDDEECCFFDFEECGFFFFEGGGFFFFHHGGFFFHHHHG,...x....x.............x...x..........x...x.............x....x...,269,Hard,True
puzzle_79205_rot90_rot180_flip_v,8,AABBBBCCAADDBEECADDDEEECADDDEECCDDDDFFCCDDDFFFCCGGGHHHHCGGGHHHHH,ABBBBBBBAABBBCCBAADDCCCEAADDCCEEAADFFFFEGGFFFFFEGGFFFFHHGGFFHHHH,AAAAAAABACCAAABBDCCCEEBBDDCCEEBBDFFFFEBBDFFFFFGGHHFFFFGGHHHHFFGG,AABBCCCCAABBBBCCAABBBBBDEEFBBBBDEEFFGGDDEEFFGGGDEEHHHGGHEHHHHHHH,...x..........x.x.........x..........x.........x.x..........x...,269,Hard,True
puzzle_875_rot90_rot180_rot270,8,ABBBBBBCABBDDDDCAAAADDDCEAAAFDCCEFFFFDCGEEFFFDGGEEEHHHGGEEEEHHGG,AABBCCCCAABBBCCCAADEEECCAFDEEEECFFDEGGGCFDDDGGGGFDDDDHHGFHHHHHHG,AAAABBBBCDDAABBBCDDDDDEECDDFFFEECDGGFFEHCCGGFFHHCCGGFHHHGGGHHHHH,AAAAABBBAAACBBDDAACCBBDDAECCBBFDEECCCFFDEEFFFFFDGGGHHFFDGGGGHHHH,.....x.....x....x.............x..x.............x....x.....x.....,269,Hard,True
puzzle_7744_rot90_flip_v_flip_diag,8,ABBBBCCCADDBDCCCAADDDDCEAADDDECEAAFDDEEEAAFFEEEGHHHHHGGGHHHHHGGG,AABBBCCCAAAABBCCAADBBBCCEDDDDBFFEEDDDGFFEDDDGGFFEDHHHHFFHHHHHHFF,AAAAABBBAAAAABBBCCDDEEEBCCDFFEEECCFFFEGECCFFFFGECFFHFGGGCHHHHGGG,AAABBBCCAABBCCCCAABBBDCCEEBDDDDFEEGDDDFFEEGGDDDFEEHHHHDFEEHHHHHH,.x............x....x....x............x....x............x....x...,270,Hard,True
puzzle_17639_rot90_flip_h_flip_v,8,AAABCCCCAAABBCCCAAABBCCCDDABBCEEDFAGGGEEDFFGGGHEDDFGGHHEDDGGHHHE,ABBBCCDDABBCCEDDABCCCEEDAACCCFEDAAGHHFDDGGGHHFFFGGGHHFFFGGGGHFFF,AABBCCCDAAEBBCCDAEEBBBCDAEFBBBDDAAFGGHDDFFFGGHHHFFFGGHHHFFFGHHHH,AAAAABBBCCCAABBBCCDDBBBBCDDDEEEBDDDDEEEEDFFGGGGGHHFFHGGGHHHHHGGG,...x.........x....x.....x..............x.x..........x.........x.,271,Hard,True
puzzle_54217_rot90_rot180_flip_v,8,ABBBCDDDABBBCDDDAABBCDDEAAACCEEEFAAGCEEEFFGGHEHEFGGHHHHEFGGGGHHH,AAAABBBBCCAAABDDCCCAADDDCCCEDDFDEEEEEFFDGGGHHHFFGGGHHFFFGGHHHHHF,AABBBBBCAAABBCCCAAABBBCCDDDDDCCEFFFDEECEFFFGGEEEFFGGGHEEGGGGHHHH,AAAABBBBCCABBBDDCCCBBDDDCECCFDDDCEEFFFFFEEGGGHHHEEEGGHHHEGGGGGHH,......x...x............xx...........x....x...........x.....x....,272,Hard,True
puzzle_1257_rot90_flip_h_flip_antidiag,8,AAAABBBBCAADBBBBCDDDDDDDCCCDDDDDEECDDDFFEECGGHFFEEGGHHFFEGGGHHFF,AAAABBBBAAAACBBDCCCCCCCDCCCCCDDDEECCCDFFEEGHHDFFEEGGHHFFEEGGHHHF,AAAABBBCDAAABECCDDBBBECCDDDEEEECFFDEEEGGFFFEEEGGHHHHEEGGHHHHEEGG,AAAABBCCAAAABBCCDDDBBBCCDDEBBBCCEEEBBBBFEEGGGBFFEHHHGBFFHHHHGGGF,....x.....x.....x..............x.x............x....x.........x..,273,Hard,True
puzzle_17882_rot90_flip_v_flip_diag,8,AAAABBBBCAABBBBBCCADDDBBCCCDDDEFGCCDEEEFGCCCCEEFGGHHHFFFGGHHHFFF,AAAABBBCAABBBBCCDDBBBCCCDDBEEEFCDDBGEEFFHHGGEEFFHHGGGFFFHHHHHFFF,AAAABBBBAAAAABBCAADDDBCCEFDDDCCCEFFFDCCGEFFCCCCGEEEHHHGGEEEHHHGG,AAAAABBBAACCCBBBAACCDDBBEEFCDDBBEEFDDDBGEEFFFGGGHHFFFFGGHHHHFFFG,..x...........x....x.....x...........x.........x....x...x.......,273,Hard,True
puzzle_4264_rot90_rot180_rot270,8,AAAAABBCAAAAABBCDDDEBBBCDDDEEECCDDDEEECCDDFFGEGGHHFFGGGGHHHFFGGG,AAAAABBBCCCAABBBCCCDDDBBEECDDBBFEEDDDFFFEEGGGFFHEEGGGGHHEEGGGGHH,AABBBBCCAABBBBCCADDBBBCCDDDEEECCDFFEEGCCFFEEEGGGFFFHHGGGFFFHHHHH,AAABBCCCAAAABBCCAADABBEEFFDDDEEEFFDDDEEEFGGGDEEEFGGHHHHHFGGHHHHH,.x.............x....x.....x..........x.....x....x.............x.,273,Hard,True
puzzle_5898_rot180_flip_diag_flip_antidiag,8,AAAABBBBAAACBBBBAACCCCBDAECCFFFDGEEEFFDDGEEEFFDDGGEHFFFDGHHHHFFD,ABBCCCCDABBBCEDDAABBEEEDAABBEEEDABBBFFEGAHFFFFGGHHHHFGGGHHHHGGGG,AAAABBBBAAACCCBDAAEECCCDAEEECCDDFFEGGGGDFFEGGGGGFFFGHHGGFFHHHHHH,AAAAAABBCCAACBBBCCCCCDBBECCCCDBBEEFFDDDGEFFFDDGGEHFFFGGGHHHHGGGG,....x....x...........x.........xx.........x...........x....x....,273,Hard,True
puzzle_85063_rot90_rot180_flip_h,8,AAAAAABBAAAACBBBCCCCCCCBDDDDEEFFGGDDEEFFGDDDEHFFGGGHHHFFGGGHHHFF,AAAABCDDAABABCDDAABBBCDDEEBBBCDDEEFFFCCDEEEFFCGDHHHHHCGGHHHHHGGG,AAABBBCCAAABBBCCADDDEBCCAADDEECCDDDDEECCFFFFFFFGHHHHFGGGHHHHHHGG,AABBBCCCAABBBCCCAABDEEECAADDEECCAADDEEEEFGGGGGGGFFFGHHHHFFHHHHHH,.x..........x..........x.....x....x.....x..........x..........x.,273,Hard,True
puzzle_86074_rot90_flip_diag_flip_antidiag,8,AABBBCCCAABBBBBCAADBBBCCADDDBBEEDDDFBEEEGDDFFEEEGGGFFEHHGGGGHHHH,AAABBBCCADABBBCCADDDBBBCDDDDDEECDDDFEEEGDDFFFFGGHHHFFFGGHHHHFGGG,AAABBBCCABBBBBCCAABBBDCCEEBBDDDCEEEBFDDDEEEFFDDGHHEFFGGGHHHHGGGG,AAAABBBBAAACCDBBAEECCDDDEEECFDDDGEEEFFDDGGEFFFHHGGFFFFFHGGFFFHHH,.......x...x....x.............x...x.........x....x...........x..,273,Hard,True
puzzle_27090_rot90_rot180_flip_antidiag,8,AAAABBCCDAABBBCCDAABBCCCDDABECCCDEEEECCCFFFFEGGGFFFFHHGGFFFHHHGG,AABBBCCCAABBCCCCAAADCCCCEEEDDDDFEEEDGHFFEEEGGHHFEEGGGHHFEEGGHHHH,AAABBBBCAAADBCCCAAADCCCCEAADFFFCEEDDDFFFEEGHHHFFGGGHHHHHGGGHHHHH,AAABBBBBAAABBBBBCCABBBDDCCEEEDDDCFFEDDDGFFFEGGGGFFFEHGGGFFFHHHHG,....x....x............x.x..........x...........x..x..........x..,274,Hard,True
puzzle_70005_rot90_rot180_flip_diag,8,AAAAABBBCCCCABBDCCCCCBDDEEECCBDDEEEFFBDDGGFFFHDDGGGGHHHDGGGGHHHH,ABBBBBBCAABBBBCCAAACCCCCAADDEEFFGGDDEEEFGGDHHEEFGGGHHEEFGGGHHEEF,AAABBBBBCAABDDDDCCADDDDDCCADDEEECCAFFEEECCGFFFHHCGGGHHHHGGGGHHHH,ABBCCDDDABBCCDDDABBCCEDDABBBEEDDAABBEEFFGGGGGFFFGGHHHHFFGHHHHHHF,...x....x............x.........x..x.........x.........x..x......,275,Hard,True
puzzle_51509_rot90_rot180_rot270,8,AAAABBBBACDDDBBDACCCDDDDECCCFFDDEECCFFFFEECGFFHHEEEGFHHHEEGGGHHH,ABBBCDDDAABBCDDDAABCCCDDABBCCCCEFBGGGEEEFBGGGGHEFGGGHHHHFFFHHHHH,AAAAABBBAAAACCCBDACCCCEBDDDCCCEBDFFFFEEGHHFFFEGGHHHFEEGGHHHFEEEG,AAABBBCCAAADBCCCAADDBECCDDDDEECCFFDDEEECFFFFEEEGFHHFFFEGHHHHGGGG,......x.x...........x.....x..........x.....x...........x.x......,237,Expert,True
puzzle_96781_rot180_flip_diag_flip_antidiag,8,ABBBCCCCAABDDCCCAABDDCCCAAECCCCCEEEFFFFCEEEFFFFGEEEHHGGGHHHHHHGG,AAAABBBCDAAABBBCDDDBBBBCDEEFGGCCFEEFGGCCFFFFGGHCFFFFGGHHFFFFFHHH,AAABBBBBAACCBBBBDACCBBBBDDCCBEEBDDCCBEEFDGGGGFFFDGGGHHHFDGGGHHHH,AABBBBBBAAABBCCCADDDDCCCEDDDDCCCEEEEECFFEEEGGHFFEEEGGHFFEEEEHHHF,x...........x.....x...........x..x...........x.....x...........x,237,Expert,True
puzzle_18858_rot90_rot180_flip_v,8,AAAAAAAABBBACCCCBBBDCCECBDDDDDEEDDDDFFEEGGDFFHEEGGFFFHHHGGFFHHHH,ABBCCCDDABCCCCDDABBEFDDDABBEFFFDAAEEEFFFAGGEEEFFAGGEEHHHAGGGEHHH,AABBCCCCAABBBCCCAADBBCEEDDDDBBEEFDDDDDEEFFFDGGEGFFFHGGGGHHHHHHHH,AAAABBCCAAABBBCCDDABBECCDDBBEEEEDDEEEEEFGDGGEFFFGGGGHFFFHHHHHHHH,...x..........x.x.........x............x....x....x...........x..,238,Expert,True
puzzle_37214_rot90_flip_v_flip_diag,8,AAAABBBCAAABBBCCDAAABBCCDAAEEBCCDDEEEECFDGGEHEFFDGGHHHFFDGGHHFFF,AAAABBBBCAAAABBBCCCCDDEBCCCDDEEEFCFDDDEEFFFFDGGGFFFFHGGGFFHHHHHH,ABBBCCCCAABBBCCCAABBCCCDAABEECCDFAEEEEDDFFEGEHHDFFGGGHHDFFFGGHHD,AABBBBBBAAAABCCCAAAADCCCAEADDDFFEEEDDFFFEEEEDDFGEHHHHGGGHHHHGGGG,..x..........x..x..............x....x....x............x....x....,240,Expert,True
puzzle_58994_rot90_flip_h_flip_antidiag,8,AAAABBBBAAAACBBBDDCCCBBBDDCCCBBEDFFFGGEEDFFGGGGEFFFGHHHEFFFGHHEE,AABBBBCCAAAABBCCAAAADDCCEEEADDCCFFEEDDDGFFEEGGGGHFEHGGGGHHHHHGGG,AAAABBBBAAACBBBBAAACCCDDEAACCCDDEEFFGGGDEFFFFGGDEHHHFGGGEEHHFGGG,AAAAABBBACDABBBBCCDDBBBBCCDDEEEBDDDFEEGGFFFFEEGGFFFFHHGGFFHHHHGG,..x...........x....x....x............x.........x.x..........x...,244,Expert,True
puzzle_93799_rot90_flip_diag_flip_antidiag,8,AAAAAABBCCAADBBBCCDDDBBBCCEDDFBFEEEEFFBFGEEEHFFFGGGHHFFFGGGHHHHH,AAABCCCDAABBCCCDAABBBEDDFFBBEEDDFFFGEEEDFGGGGHHDFGGHHHHHFGGGGHHH,ABBBCDDDABBBCCDDAAECCCDDAAEECCFFAEEEGFFFAHHGGGGFHHHHHGGFHHHGGGGF,ABBBBCCCABBCCCCCABBBBCCDAAABEEEDAAFFEEDDGGFFFEDDGGFFHHHDGGGFHHHD,...x..........x.x...........x.....x............x.x...........x..,247,Expert,True
puzzle_80_rot90_rot180_flip_h,8,AAAABBBBAAABBBBBCCCDDDEECFFDDDEECFFFGGGECFFHGGGGCFFHHGGGCHHHHGGG,AAAAAABBCDDDDABBCDDDDABBCCCDEEFBCCGGEEFFGGGGEEFFGGGGHHFFGGGHHHFF,AABBBBBBAABCCCCDAABCCCCDAEFFCDDDEEFFGGDDEEFFGGGGEEHHGGGGEEHHHGGG,AABBBCCCAABBCCCCAADDCCCCAADDCCEEFADDGEEEFFHGGGGEFFHGGGGEFFHHHHHH,..x...........x.x..........x...........x.....x...x..........x...,258,Expert,True
puzzle_14718_rot90_rot180_flip_antidiag,8,AABBBBCCAAAABCCCAADDECCCAFDDEEECFFFDEEGGFFFDDEGGHFHDDGGGHHHHHGGG,AAAAABBBACADDBBBCCCDDEBBCCCDEEBBFCDDEEEGFFDDEGGGFFFFHGGGFFHHHHGG,AABBCCCCABBBBCCCAABBDDCEADDDDDCEADDFFFEEGGFFFHHEGGGGFHHHGGGGHHHH,AAAABBBBAAACBBBBDAACCCBBDDCCCEEFDGEEEEEFDGEEHHFFGGGHHHHFGGGGHHFF,..x...........x.x..........x.........x.........x.x..........x...,260,Expert,True
puzzle_47581_rot90_flip_h_flip_v,8,AAABBCCDAABBBCCDABBBCCCDAAEBCCDDFFEEEGDDFFEEEGDGFFFGGGGGFFHHHHGG,AAAABBBBAACABBBBACCDDDBECCCCDDFECCGGDDFEGGGGFFFEGGGHHHFFHHHHHFFF,AAAAABBBCCCAAABBCCCCBBBDEECCFFBDEEEEFFBDGEEFFFHDGGEGHHHHGGGGHHHH,AAABBBBBAABBBCCCDAAACCCCDAEECCFFDAEEFFFFDGEEEFFHGGGGHFHHGGGGHHHH,....x....x...........x.........xx..........x..........x...x.....,260,Expert,True
puzzle_50413_rot90_flip_h_flip_antidiag,8,ABBBBBBCAABBBCCCAAADDDCCAAADDDCCEAAFGGCHEEFFGGHHEFFFFGHHEEFFFFHH,AAAABBBBCAAAABBBCADDEEEFCCDDEEFFCCDDFFFFCCGGGFFFCGGGGHFHGGGGHHHH,AAAABBBBAAABBBBCDEEEFFBCDDEEFFCCDDDDFFCCDDDGGGCCHDHGGGGCHHHHGGGG,AABBBBCCABBBBDCCAABBDDCCAEEBDDFCEEEGGGFFEEEGGGFFEEHHHFFFEHHHHHHF,.x............x...x.........x...x............x.........x...x....,260,Expert,True
puzzle_490_rot180_flip_diag_flip_antidiag,8,AABBBCCCABBBBCCCAAAABCCCDDDABCCEDDFFFGGEFFFFHEEEFFFFHEEEFFFFHHEE,AAAAABBBAAACBBBBDAACBBBBDDDEFFFFEEEEGGFFEEEEHGFFEEEHHGFGEEEHHGGG,AAABBCCCADABBCCCDDABCCCCDDAACCCCDDDDCEEEFFFFGHHEFFFFGHHHFFFHHHHH,AABBCCCCAAABCCCCAAABCCCCADDCCCEEAFFGHEEEFFFGHHHHFFFGGGGHFFFGGGHH,x..........x.........x...x............x...x.........x..........x,262,Expert,True
puzzle_49477_rot90_rot180_rot270,8,AAABBBBBAAACCCBDAAACCDDDAEFFFDDDEEFFFDDDEEEEFDGGHHHHGDDGHHHHGGGG,AABBCCCCAABBBCCCAABDDCCCAABDDEEFGGDDDEEFGHHHHHEFGHGHHHFFGGGHHHHF,ABBBBCCCAABBBCBCADBBBBBCADDEEECCADDEEFGGHHHEEFGGHHHFFFGGHHHHFFGG,AAAABBBBACCABBBBAACDEEEECCCDDDEECCCDDDEFCCCGGFFFCHGGGFFFHHHHHFFF,......x.x...........x.....x..........x.....x...........x.x......,262,Expert,True
puzzle_39211_rot90_flip_v_flip_diag,8,ABBBBBBBAAAAACBDAAEECCBDFFEECCDDFFECCCDDFFFCGGDDFFFHGGDDFFHHHHHH,AAABBBBBCAABBBBBCADDDBBECADDFFEECAFFFGGECFFFFGGECCCHHHHECHHHHHHE,AABBBBBBAAABCCDDAAAECCDDAAFEEEDDAAFFEEDDGGFFEEHDGGGGGEHDGHHHHHHH,AAAAABBBAAAAABBCDAAEEEBCDDFFEEBCDGGFFFBCDGGFFFFCDHHHHCCCDHHHHHHC,......x..x..........x..........x..x..........x..x..........x....,267,Expert,True
